# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Apr 27 14:20:48 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbperstr < 10
# CONSTRAINT:  and pl_radestr > 4
# CONSTRAINT:  and ttv_flag = 0
# CONSTRAINT:  and pl_trandepstr > 0.5
# CONSTRAINT:  and pl_trandurstr < 4
# CONSTRAINT:  and sy_vmagstr < 12.9)
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tsystemref:  Time Reference Frame and Standard
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN elat:           Ecliptic Latitude [deg]
# COLUMN elon:           Ecliptic Longitude [deg]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
# COLUMN sy_w1mag:       W1 (WISE) Magnitude
# COLUMN sy_w2mag:       W2 (WISE) Magnitude
# COLUMN sy_w3mag:       W3 (WISE) Magnitude
# COLUMN sy_w4mag:       W4 (WISE) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_icmag:       I (Cousins) Magnitude
# COLUMN sy_tmag:        TESS Magnitude
# COLUMN sy_kepmag:      Kepler Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,rastr,ra,decstr,dec,default_flag,pl_refname,pl_orbper,pl_rade,pl_radj,pl_orbeccen,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_refname,st_teff,st_rad,st_logg,sy_refname,glat,glon,elat,elon,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,rowupdate,pl_pubdate,releasedate
TOI-3980 b,00h51m22.06s,12.8419374,+59d34m33.10s,59.5758606,1,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.60892540000,14.45958510,1.29000000,0.160000,81.95000,2459528.89504000,BJD-TDB,0,0.928000,0.67000000,2.3590000,6.520000,,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,5840.00,1.626000,4.106000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-3.29589,122.92303,48.27727,42.10563,13.5560000,12.5490000,11.1330000,10.8180000,10.7410000,,,,,,10.6630000,10.7140000,10.2950000,8.5130000,12.3751000,,11.8630000,,2025-07-29,2025-07,2025-07-29
TOI-3980 b,00h51m22.06s,12.8419374,+59d34m33.10s,59.5758606,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.60891930000,17.06770000,1.52268083,,,2459907.83037000,BJD,0,,0.53180000,2.2550000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5854.00,1.630000,4.040000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-3.29589,122.92303,48.27727,42.10563,13.5560000,12.5490000,11.1330000,10.8180000,10.7410000,,,,,,10.6630000,10.7140000,10.2950000,8.5130000,12.3751000,,11.8630000,,2024-08-30,2017-07,2024-08-30
TOI-3523 A b,20h17m08.03s,304.2834581,+42d54m23.52s,42.9065338,1,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,2.30458952000,15.97279750,1.42500000,0.047000,88.30000,2460417.45562000,BJD-TDB,0,0.160000,1.02200000,3.6500000,5.298000,,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,6450.00,1.448000,4.171000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.14748,79.80283,59.92423,325.41186,12.9460000,12.5600000,11.4490000,11.2300000,11.1460000,,,,,,11.0250000,11.0760000,10.5010000,8.9190000,12.4946000,,12.1042000,,2025-07-29,2025-07,2025-07-29
TOI-3523 A b,20h17m08.03s,304.2834581,+42d54m23.52s,42.9065338,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.30458300000,16.96610000,1.51361667,,,2459444.92054300,BJD,0,,1.08000000,3.4570000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6562.00,1.580000,4.180000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.14748,79.80283,59.92423,325.41186,12.9460000,12.5600000,11.4490000,11.2300000,11.1460000,,,,,,11.0250000,11.0760000,10.5010000,8.9190000,12.4946000,,12.1042000,,2024-08-30,2017-07,2024-08-30
TOI-4794 b,07h21m56.05s,110.4835517,-12d33m55.72s,-12.5654781,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.56580430000,13.73850000,1.22566899,,,2459249.83561700,BJD,0,,1.00300000,3.9140000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6214.00,1.400000,4.230000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.91949,227.56937,-34.28463,114.41361,13.2800000,12.5630000,11.4270000,11.1880000,11.1230000,,,,,,11.0430000,11.0800000,11.0420000,8.6550000,12.4496000,,12.0465000,,2024-08-30,2017-07,2024-08-30
TOI-2570 b,05h48m45.13s,87.1880397,+32d05m02.56s,32.0840435,1,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,2.98876150000,13.64132951,1.21700000,0.000000,87.73000,2459393.14532000,BJD-TDB,0,0.320000,1.30400000,3.0064800,8.130000,,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,5771.00,1.095000,4.385000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,2.20726,177.65593,8.66828,87.58637,13.3660000,12.5690000,11.3030000,10.9600000,10.9050000,,,,,,10.8600000,10.9180000,11.1780000,9.0780000,12.4599000,,11.9775000,,2022-08-29,2022-08,2022-08-29
TOI-2570 b,05h48m45.13s,87.1880397,+32d05m02.56s,32.0840435,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.98876544176,14.06998283,1.25524195,,,2459500.74100200,BJD,0,,1.54939490,2.9847247,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5639.00,1.121410,4.340000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,2.20726,177.65593,8.66828,87.58637,13.3660000,12.5690000,11.3030000,10.9600000,10.9050000,,,,,,10.8600000,10.9180000,11.1780000,9.0780000,12.4599000,,11.9775000,,2024-11-20,2017-07,2024-11-20
WASP-96 b,00h04m11.18s,1.0465696,-47d21m38.29s,-47.3606352,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.42525631341,14.37529211,1.28247987,,,2458354.31977400,BJD,0,,1.42231727,2.4617762,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5540.00,1.116550,4.421360,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-67.74839,324.41348,-42.83197,337.44328,13.2610000,12.5690000,11.2670000,10.9360000,10.9140000,,,,,,10.8440000,10.9030000,11.0130000,9.0780000,12.3833000,,11.9116000,,2024-09-30,2017-07,2024-09-30
WASP-96 b,00h04m11.18s,1.0465696,-47d21m38.29s,-47.3606352,1,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,3.42526020000,13.45000000,1.20000000,0.000000,85.60000,2456258.06210000,HJD-UTC,0,0.710000,1.38000000,2.4264000,,,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,5540.00,1.050000,4.420000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-67.74839,324.41348,-42.83197,337.44328,13.2610000,12.5690000,11.2670000,10.9360000,10.9140000,,,,,,10.8440000,10.9030000,11.0130000,9.0780000,12.3833000,,11.9116000,,2014-05-14,2014-05,2014-05-14
TOI-2842 b,07h12m10.61s,108.0442066,-10d38m21.62s,-10.6393400,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.55140160000,11.87310000,1.05924886,,,2459225.44960300,BJD,0,,0.84800000,2.2070000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6019.00,1.260000,4.290000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-0.29470,224.75062,-32.75874,111.21917,13.2530000,12.5900000,11.4100000,11.1520000,11.0620000,,,,,,11.0500000,11.1010000,11.2470000,8.8070000,12.4636000,,12.0327000,,2024-08-30,2017-07,2024-08-30
TOI-2842 b,07h12m10.61s,108.0442066,-10d38m21.62s,-10.6393400,1,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,3.55140580000,12.84549188,1.14600000,0.000000,84.42000,2459172.17909000,BJD-TDB,0,0.785000,0.86700000,2.5750000,8.070000,,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,5910.00,1.265000,4.288000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-0.29470,224.75062,-32.75874,111.21917,13.2530000,12.5900000,11.4100000,11.1520000,11.0620000,,,,,,11.0500000,11.1010000,11.2470000,8.8070000,12.4636000,,12.0327000,,2023-02-27,2023-03,2023-02-27
WASP-153 b,18h37m02.99s,279.2624729,+40d01m07.29s,40.0186905,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.33261886913,15.63990824,1.39530156,,,2459391.18499600,BJD,0,,0.83105066,3.5620066,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5768.20,1.694830,4.000000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19.63191,68.68938,62.95313,285.72488,13.4540000,12.5910000,11.4080000,11.1380000,11.0510000,15.5386000,13.3000000,12.5399000,12.4093000,13.3446000,10.9780000,11.0220000,10.8150000,9.1260000,12.4967000,,12.0545000,,2023-03-28,2017-07,2023-03-28
WASP-53 b,02h07m38.20s,31.9091639,-20d39m42.63s,-20.6618430,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.30984575479,12.43162281,1.10907701,,,2459140.87570100,BJD,0,,1.91588322,2.2676536,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4953.00,0.858619,4.556530,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-71.44770,196.64026,-31.36353,21.52926,13.5330000,12.5910000,10.9590000,10.4740000,10.3900000,,,,,,10.3660000,10.4300000,10.2390000,9.3020000,12.3473000,,11.7617000,,2024-09-16,2017-07,2024-09-16
TOI-5926 b,20h32m18.83s,308.0784435,+15d30m11.09s,15.5030795,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.81161760000,7.38288000,0.65865757,,,2459823.75930900,BJD,0,,0.65600000,1.9970000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5430.00,0.890000,4.520000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-14.09486,58.92718,33.15860,315.22298,13.4420000,12.5930000,11.2260000,10.8760000,10.8030000,,,,,,10.6070000,10.6570000,10.6470000,9.1680000,12.5095000,,12.0025000,,2024-08-30,2017-07,2024-08-30
HAT-P-18 b,17h05m23.13s,256.3463760,+33d00m44.37s,33.0123251,0,<a refstr=ESPOSITO_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...564L..13E/abstract target=ref>Esposito et al. 2014</a>,5.50797800000,10.61492300,0.94700000,0.009000,88.79000,,BJD,0,0.352000,2.17900000,2.6900000,,,<a refstr=ESPOSITO_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...564L..13E/abstract target=ref>Esposito et al. 2014</a>,4870.00,0.717000,4.613000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,35.56176,55.65200,55.48655,249.54854,13.6620000,12.5970000,10.8220000,10.3400000,10.2340000,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000,10.1950000,10.2530000,10.1540000,8.9150000,12.3682000,,11.7330000,,2017-07-11,2014-04,2017-07-13
HAT-P-18 b,17h05m23.13s,256.3463760,+33d00m44.37s,33.0123251,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5.50806821746,10.72997950,0.95726630,,,2458983.74499200,BJD,0,,2.15847573,2.6399995,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4790.00,0.740113,4.587650,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,35.56176,55.65200,55.48655,249.54854,13.6620000,12.5970000,10.8220000,10.3400000,10.2340000,15.8651000,13.5205000,12.4201000,12.1300000,13.2403000,10.1950000,10.2530000,10.1540000,8.9150000,12.3682000,,11.7330000,,2022-08-09,2017-07,2022-08-09
HATS-5 b,04h28m53.48s,67.2228465,-21d28m55.40s,-21.4820568,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4.76339524216,10.21968330,0.91174065,,,2459174.69554400,BJD,0,,1.31606298,3.0078272,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5258.00,0.875510,4.510000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-40.50457,218.87313,-42.63073,60.67842,13.4390000,12.5980000,11.1990000,10.7720000,10.7030000,,,,,,10.6520000,10.7020000,10.8050000,9.0470000,12.4288000,,11.9012000,,2022-08-08,2017-07,2022-08-08
TOI-2992 b,10h57m15.98s,164.3165643,-32d19m20.78s,-32.3224375,1,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.00781200000,13.75341932,1.22700000,0.089000,86.10000,2459503.55851000,BJD-TDB,0,0.410000,0.66600000,3.8400000,6.030000,,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,6000.00,1.545000,4.139000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,24.63718,276.55851,-35.55112,180.21433,12.8450000,12.6030000,11.3560000,11.0920000,11.0270000,,,,,,10.9990000,11.0300000,10.9880000,9.0800000,12.3899000,,11.9728000,,2025-07-29,2025-07,2025-07-29
TOI-2992 b,10h57m15.98s,164.3165643,-32d19m20.78s,-32.3224375,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.00782000000,12.78240000,1.14037131,,,2459305.04487900,BJD,0,,0.65100000,3.5030000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5999.10,1.540000,4.110000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,24.63718,276.55851,-35.55112,180.21433,12.8450000,12.6030000,11.3560000,11.0920000,11.0270000,,,,,,10.9990000,11.0300000,10.9880000,9.0800000,12.3899000,,11.9728000,,2024-08-30,2017-07,2024-08-30
WASP-164 b,22h59m29.66s,344.8735878,-60d26m52.15s,-60.4478194,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,1.77711087925,12.90846349,1.15161796,,,2459062.73935900,BJD,0,,1.40735021,1.5669528,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5627.00,0.979060,4.456450,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-51.65503,324.83630,-48.32500,315.72820,13.3180000,12.6030000,11.3650000,11.0400000,10.9590000,,,,,,10.9240000,10.9620000,10.8310000,8.9440000,12.4679000,,12.0030000,,2022-08-09,2017-07,2022-08-09
WASP-164 b,22h59m29.66s,344.8735878,-60d26m52.15s,-60.4478194,1,<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>,1.77712550000,12.64375200,1.12800000,0.000000,82.73000,2457203.85378000,BJD,0,0.821600,1.54200000,1.6036800,6.500000,0.12420000,<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>,5806.00,0.932000,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-51.65503,324.83630,-48.32500,315.72820,13.3180000,12.6030000,11.3650000,11.0400000,10.9590000,,,,,,10.9240000,10.9620000,10.8310000,8.9440000,12.4679000,,12.0030000,,2018-11-02,2019-01,2018-11-01
HATS-35 b,19h46m45.23s,296.6884420,-63d33m56.34s,-63.5656488,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,1.82069000000,15.65930000,1.39703158,,,2458655.29768000,BJD,0,,1.23400000,3.0490000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6155.00,1.350000,4.240000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-30.19930,332.94170,-41.55520,285.49335,13.1900000,12.6090000,11.4390000,11.1920000,11.1180000,,,,,,11.0790000,11.1100000,11.0720000,8.8850000,12.4605000,,12.0457000,,2022-08-08,2017-07,2022-08-08
WASP-170 b,09h01m39.91s,135.4163028,-20d43m13.33s,-20.7203686,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.34477520000,13.44870000,1.19981472,,,2459279.60239300,BJD,0,,1.53400000,1.8140000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5515.00,1.040000,4.390000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16.65605,247.55920,-35.85749,145.27497,13.4630000,12.6130000,11.1330000,10.8400000,10.7240000,,,,,,10.6440000,10.6760000,10.5230000,8.7080000,12.4693000,,11.9397000,,2022-08-08,2017-07,2022-08-08
WASP-170 b,09h01m39.91s,135.4163028,-20d43m13.33s,-20.7203686,1,<a refstr=BARKAOUI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...43B/abstract target=ref>Barkaoui et al. 2019</a>,2.34478022000,12.28506400,1.09600000,,84.87000,2457802.39150000,HJD,0,0.689000,1.38200000,2.0400000,7.710000,0.11750000,<a refstr=BARKAOUI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...43B/abstract target=ref>Barkaoui et al. 2019</a>,5600.00,0.938000,4.466000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16.65605,247.55920,-35.85749,145.27497,13.4630000,12.6130000,11.1330000,10.8400000,10.7240000,,,,,,10.6440000,10.6760000,10.5230000,8.7080000,12.4693000,,11.9397000,,2018-12-11,2019-02,2018-12-13
Qatar-5 b,00h28m12.94s,7.0539375,+42d03m40.84s,42.0613451,1,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,2.87923190000,12.40836300,1.10700000,0.000000,88.74000,2457336.75824200,BJD-TDB,0,0.180000,1.12600000,2.9088000,8.270000,0.10610000,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,5747.00,1.076000,4.427000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-20.60282,118.33015,35.33657,25.41314,13.4320000,12.6140000,11.3480000,11.0890000,10.9560000,,,,,,10.9450000,10.9800000,10.8870000,8.8730000,12.5241000,,12.0401000,,2017-04-24,2017-04,2017-04-27
Qatar-5 b,00h28m12.94s,7.0539375,+42d03m40.84s,42.0613451,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.87910228614,12.09205065,1.07878236,,,2459856.14426600,BJD,0,,1.14266170,2.7497683,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5583.00,1.114600,4.339460,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-20.60282,118.33015,35.33657,25.41314,13.4320000,12.6140000,11.3480000,11.0890000,10.9560000,,,,,,10.9450000,10.9800000,10.8870000,8.8730000,12.5241000,,12.0401000,,2023-02-08,2017-07,2023-02-08
TOI-5592 b,07h06m43.22s,106.6800684,+65d51m26.10s,65.8572490,1,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,2.60858460000,17.14974047,1.53000000,0.062000,81.14000,2459794.01216000,BJD-TDB,0,0.941000,1.26000000,1.9850000,6.070000,,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,6237.00,1.393000,4.226000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,26.12646,149.96765,42.95156,99.22591,13.1800000,12.6140000,11.6360000,11.4130000,11.3630000,,,,,,11.2910000,11.3150000,11.4260000,9.0310000,12.4963000,,12.1360000,,2025-07-29,2025-07,2025-07-29
TOI-5592 b,07h06m43.22s,106.6800684,+65d51m26.10s,65.8572490,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.60858510000,13.91080000,1.24104059,,,2459606.19457700,BJD,0,,0.86100000,1.5730000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6331.00,1.380000,4.250000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,26.12646,149.96765,42.95156,99.22591,13.1800000,12.6140000,11.6360000,11.4130000,11.3630000,,,,,,11.2910000,11.3150000,11.4260000,9.0310000,12.4963000,,12.1360000,,2024-08-30,2017-07,2024-08-30
